car_name,driven_km,fuel_type,transmission,ownership,manufacture,engine_cc,seats,km_per_cc,cc_per_seat,price_dollar
1493,Mercedes-Benz E-Class Exclusive E 220d,13000.0,Diesel,Automatic,1st Owner,2021,1956.0,5,6.277223472874886,391.0,53650.0
1494,Toyota Innova Crysta 2.8 ZX AT BSIV,71000.0,Diesel,Automatic,1st Owner,2019,2197.0,5,31.891856066125065,439.0,37140.0
1495,Mercedes-Benz GLS 350d Grand Edition,45000.0,Diesel,Automatic,2nd Owner,2016,2499.0,5,17.541174109734083,499.0,48290.0
1496,Tata Indica Terra TDI BSIII,77000.0,Diesel,Manual,1st Owner,2010,1598.0,5,48.505300392617585,319.0,3960.0
1497,Honda City i VTEC CVT VX,87144.0,Petrol,Automatic,2nd Owner,2014,1995.0,5,43.195060730465336,399.0,7160.0
1498,Maruti Ritz VXI,89451.0,Petrol,Manual,4th Owner,2010,1995.0,5,44.96134997399759,399.0,3800.0
1499,Maruti Celerio ZXI MT BSIV,50000.0,Petrol,Manual,2nd Owner,2019,1197.0,5,42.117003518021384,239.0,6580.0
1500,Honda Amaze E i-Vtech,80000.0,Petrol,Manual,3rd Owner,2015,1950.0,5,40.91258592880798,390.0,5350.0
1501,Hyundai Verna VTVT 1.6 SX,76504.0,Petrol,Manual,1st Owner,2017,814.0,5,93.6014578573612,162.0,11700.0
1502,Honda Mobilio S i-DTEC,58300.0,Diesel,Manual,1st Owner,2016,999.0,5,57.90764913494489,199.0,7790.0
1503,Skoda Rapid 1.5 TDI Elegance,97702.0,Diesel,Manual,2nd Owner,2015,1197.0,5,81.93295808843621,239.0,6010.0
1504,Maruti Ertiga VXI,24920.0,Petrol,Manual,2nd Owner,2014,1197.0,5,20.950127593133885,239.0,5800.0
1505,Kia Seltos HTX Plus D,48101.0,Diesel,Manual,1st Owner,2020,1997.0,5,23.775799490517826,399.0,29040.0
1506,Hyundai Verna 1.6 CRDi SX,42234.0,Diesel,Manual,2nd Owner,2016,1197.0,5,35.71882605470749,239.0,7390.0
1507,Honda Amaze VX i-Vtech,125380.0,Petrol,Manual,1st Owner,2013,1197.0,7,104.95888376805462,171.0,5040.0
1508,Tata Safari Storme VX Varicor 400,65779.0,Diesel,Manual,1st Owner,2016,1493.0,5,44.3890228002228,298.0,10400.0
1509,Maruti Swift Dzire ZDI,64705.0,Diesel,Manual,2nd Owner,2015,1399.0,5,45.90230243955853,279.0,6470.0
1510,Tata New Safari Dicor EX 4X2 BS IV,80000.0,Diesel,Manual,1st Owner,2013,1396.0,5,56.85892345982081,279.0,5000.0
1511,Mercedes-Benz C-Class C 220d,4000.0,Diesel,Automatic,1st Owner,2022,796.0,7,5.16726648966989,113.0,49820.0
1512,Hyundai i20 Petrol Asta Option,25000.0,Petrol,Manual,1st Owner,2019,1197.0,5,20.865705430395117,239.0,9990.0
1513,Maruti Ertiga ZDI,43000.0,Diesel,Manual,2nd Owner,2014,2987.0,7,14.031544701405501,426.0,7990.0
1514,Ford Figo Diesel EXI,80000.0,Diesel,Manual,2nd Owner,2011,1896.0,7,42.12990080426039,270.0,3040.0
1515,Maruti Wagon R LXI BS IV,15000.0,Petrol,Manual,1st Owner,2013,796.0,5,18.616646552491698,159.0,5430.0
1516,Maruti Wagon R LXI Minor Duo LPG,72792.0,Lpg,Manual,1st Owner,2008,1956.0,5,36.75467140363055,391.0,2980.0
1517,Honda City V MT,80078.0,Petrol,Manual,1st Owner,2013,1968.0,5,40.65356333691926,393.0,5880.0
1518,Honda Brio S MT,25000.0,Petrol,Manual,1st Owner,2012,1995.0,4,12.521610837363564,498.0,4470.0
1519,Hyundai Grand i10 1.2 CRDi Sportz,52000.0,Diesel,Manual,1st Owner,2018,1196.0,5,43.4841814492526,239.0,6670.0
1520,Tata Tiago 1.2 Revotron XZ,110000.0,Petrol,Manual,1st Owner,2018,796.0,5,138.21274913360597,159.0,5900.0
1521,Maruti Omni MPI STD BSIV,35000.0,Petrol,Manual,1st Owner,2013,1199.0,5,28.700786548126395,239.0,3210.0
1522,Mahindra XUV300 W8 Diesel BSIV,40000.0,Diesel,Manual,1st Owner,2019,1968.0,5,20.02776204432934,393.0,24210.0
1523,Audi A4 2.0 TDI Technology Edition,138000.0,Diesel,Automatic,3rd Owner,2012,1998.0,5,69.1590887697181,399.0,10060.0
1524,Maruti Swift VDI,100000.0,Diesel,Manual,2nd Owner,2013,1396.0,5,71.66075816252813,279.0,6230.0
1525,Toyota Corolla Altis 1.8 G CVT,70000.0,Petrol,Automatic,1st Owner,2017,1598.0,5,44.22536746659853,319.0,17630.0
1526,Maruti Alto LX,100000.0,Petrol,Manual,1st Owner,2011,1497.0,5,66.55594161738078,299.0,3360.0
1527,Honda City i DTEC V,87000.0,Diesel,Manual,2nd Owner,2015,1798.0,5,48.181104403895176,359.0,8690.0
1528,Maruti A-Star Vxi,35354.0,Petrol,Manual,1st Owner,2010,1086.0,5,32.09485983618133,217.0,3760.0
1529,Maruti Wagon R VXI BSIII,70000.0,Petrol,Manual,2nd Owner,2013,1950.0,5,35.747213610421646,390.0,4820.0
1530,Renault Duster 110PS Diesel RXZ Optional with Nav,77000.0,Diesel,Manual,2nd Owner,2012,2179.0,5,34.99595402189949,435.0,7480.0
1531,Maruti Ertiga VXI,82158.0,Petrol,Manual,1st Owner,2015,1199.0,5,68.16096131843064,239.0,6080.0
1532,Tata Manza Aqua Quadrajet,80000.0,Diesel,Manual,1st Owner,2010,1368.0,5,58.04287395482527,273.0,3480.0
1533,Maruti Wagon R VXI,23400.0,Petrol,Manual,3rd Owner,2020,998.0,7,22.98950399606037,142.0,6860.0
1534,Honda Mobilio V i-DTEC,141083.0,Diesel,Manual,1st Owner,2014,1248.0,5,112.83080855646693,249.0,5670.0
1535,Volvo XC 90 D5 Momentum BSIV,55000.0,Diesel,Automatic,1st Owner,2018,1248.0,5,43.714676809527006,249.0,46430.0
1536,Maruti Ritz VDi,64000.0,Diesel,Manual,2nd Owner,2011,1396.0,7,45.64151142992632,199.0,4750.0
1537,MG Gloster Savvy 7-Str,11000.0,Diesel,Automatic,2nd Owner,2021,2993.0,7,3.4752926257486654,427.0,41690.0
1538,Maruti SX4 VDI,110000.0,Diesel,Manual,2nd Owner,2011,1197.0,7,91.5579254490059,171.0,3750.0
1539,Datsun GO T BSIV,163605.0,Petrol,Manual,1st Owner,2017,2967.0,5,55.05565319821365,593.0,4090.0
1540,Maruti Celerio VXI,80000.0,Petrol,Manual,3rd Owner,2015,999.0,7,80.45808536662035,142.0,4010.0
1541,Mahindra TUV 300 T8,97865.0,Diesel,Manual,1st Owner,2015,814.0,5,120.18830682583648,162.0,6790.0
1542,Maruti Alto LXi BSIII,80000.0,Petrol,Manual,4th Owner,2008,1196.0,5,67.08152758345571,239.0,2840.0
1543,Honda City 1.5 V MT,65000.0,Petrol,Manual,2nd Owner,2010,1497.0,5,43.736834686933165,299.0,5460.0
1544,Hyundai Creta 1.6 CRDi SX,46095.0,Diesel,Manual,1st Owner,2019,998.0,8,45.970740295504385,124.0,21290.0
1545,BMW X3 xDrive 20d Luxury Line,19000.0,Diesel,Automatic,1st Owner,2021,1997.0,5,9.371775592064646,399.0,48400.0
1546,Renault Duster 110PS Diesel RxZ,100000.0,Diesel,Manual,3rd Owner,2012,1461.0,5,68.33340590251431,292.0,4770.0
1547,Maruti Zen Estilo LXI BSIII,110000.0,Petrol,Manual,3rd Owner,2008,1950.0,8,56.62921842151889,243.0,3030.0
1548,Hyundai Creta 1.6 VTVT SX Plus,45005.0,Petrol,Manual,1st Owner,2016,1493.0,5,30.053176413495784,298.0,13470.0
1549,Hyundai i20 Active 1.4 SX,63210.0,Diesel,Manual,4th Owner,2015,1196.0,5,53.239775477440006,239.0,5620.0
1550,Ford Ecosport 1.5 DV5 MT Titanium Optional,78452.0,Diesel,Manual,1st Owner,2015,1582.0,7,49.832300453288454,226.0,9040.0
1551,Maruti Alto 800 VXI,58503.0,Petrol,Manual,1st Owner,2017,1498.0,7,39.106021677565046,214.0,5270.0
1552,Mahindra TUV 300 T6 Plus,88000.0,Diesel,Manual,1st Owner,2016,1498.0,5,58.703542708154366,299.0,6930.0
1553,Mahindra Thar CRDe,60020.0,Diesel,Manual,1st Owner,2017,1462.0,5,41.14491135503066,292.0,9950.0
1554,Ford Fiesta Petrol Titanium,60000.0,Petrol,Manual,3rd Owner,2011,1493.0,5,40.62106995292453,298.0,4160.0
1555,Ford Ecosport 1.5 DV5 MT Titanium,80000.0,Diesel,Manual,3rd Owner,2013,993.0,5,80.25386264207098,198.0,4750.0
1556,Hyundai i10 Magna 1.1L,45000.0,Petrol,Manual,1st Owner,2014,1198.0,5,38.0229800752969,239.0,5040.0
1557,Toyota Etios GD SP,72200.0,Diesel,Manual,1st Owner,2013,1373.0,5,52.62821807385935,274.0,5250.0
1558,Maruti Celerio VXI AT,58213.0,Petrol,Automatic,1st Owner,2014,1086.0,5,53.964093395199505,217.0,5470.0
1559,Maruti Ciaz VDi Plus SHVS,81114.0,Diesel,Manual,4th Owner,2016,1198.0,5,67.85441291790534,239.0,6800.0
1560,Maruti Swift Dzire ZDI Plus,92045.0,Diesel,Manual,1st Owner,2019,998.0,5,92.15842762392178,199.0,8930.0
1561,Chevrolet Spark 1.0 LT Option Pack,50000.0,Petrol,Manual,2nd Owner,2012,2179.0,7,22.96310933787148,311.0,3280.0
1562,Mercedes-Benz GLS 350d Grand Edition,45000.0,Diesel,Automatic,2nd Owner,2016,2499.0,5,18.033964155949224,499.0,48190.0
1563,Honda City i VTEC CVT VX,89772.0,Petrol,Automatic,1st Owner,2016,1197.0,5,75.04930381907154,239.0,10010.0
1564,Maruti Celerio ZXI AT,44540.0,Petrol,Automatic,1st Owner,2015,1461.0,8,30.596771106023112,182.0,5630.0
1565,Honda Mobilio V i-DTEC,65281.0,Diesel,Manual,2nd Owner,2015,1197.0,8,54.1684455407878,149.0,6270.0
1566,Chevrolet Beat LS,63723.0,Petrol,Manual,1st Owner,2010,1197.0,5,53.65307068027714,239.0,3350.0
1567,Mahindra XUV500 W6 2WD,49812.0,Diesel,Manual,2nd Owner,2013,1198.0,5,41.58275780735954,239.0,6090.0
1568,Tata Safari Storme VX,70000.0,Diesel,Manual,2nd Owner,2014,4461.0,5,15.688061557278635,892.0,6920.0
1569,Maruti Ciaz 1.4 Delta,33877.0,Petrol,Manual,1st Owner,2018,1495.0,5,22.177872609635106,299.0,8570.0
1570,Maruti Swift ZDi,120000.0,Diesel,Manual,1st Owner,2014,1461.0,5,81.75323869771957,292.0,5500.0
1571,Mini 3 DOOR John Cooper Works 2019-2020,40000.0,Petrol,Automatic,2nd Owner,2017,2400.0,5,16.906661249184886,480.0,39950.0
1572,Maruti SX4 S Cross Zeta DDiS 200 SH,117585.0,Diesel,Manual,1st Owner,2017,1120.0,5,104.75570713519171,224.0,9160.0
1573,Tata Nexon 1.2 Revotron XZ Plus,8635.0,Petrol,Manual,1st Owner,2019,1197.0,5,7.380726842375696,239.0,10160.0
1574,Honda Amaze VX AT i-Vtech,45000.0,Petrol,Automatic,1st Owner,2014,1198.0,5,37.30382314511219,239.0,6460.0
1575,Maruti Alto 800 LXI,21325.0,Petrol,Manual,2nd Owner,2015,1199.0,5,17.506916302720487,239.0,3910.0
1576,Maruti Baleno 1.2 Sigma,80000.0,Petrol,Manual,1st Owner,2017,814.0,5,98.65458276135557,162.0,5860.0
1577,Maruti Vitara Brezza VDi Option,109863.0,Diesel,Manual,2nd Owner,2017,998.0,5,110.31661951807976,199.0,8430.0
1578,Toyota Corolla Altis GL MT,37000.0,Petrol,Manual,1st Owner,2015,1197.0,5,30.968420361629256,239.0,16580.0
1579,Toyota Fortuner 2.8 2WD AT,60500.0,Diesel,Automatic,1st Owner,2017,1248.0,7,48.49198561600179,178.0,37790.0
1580,MG ZS EV Exclusive,38000.0,Electric,Automatic,1st Owner,2020,,5,,,34940.0
1581,Maruti Alto 800 LXI,30983.0,Petrol,Manual,1st Owner,2016,796.0,5,39.19137814694592,159.0,4720.0
1582,Hyundai Grand i10 Magna,99065.0,Petrol,Manual,1st Owner,2015,814.0,7,121.92733908889169,116.0,4900.0
1583,Mahindra XUV500 W10 2WD,100746.0,Diesel,Manual,1st Owner,2017,1248.0,5,80.97220306756805,249.0,15970.0
1584,Hyundai Creta 1.6 CRDi SX Plus,84738.0,Diesel,Manual,1st Owner,2018,1197.0,7,71.21555887962171,171.0,24160.0
1585,Maruti Baleno Sigma,14976.0,Petrol,Manual,1st Owner,2022,1197.0,5,12.575774029682389,239.0,8070.0
1586,Maruti Swift VDI BSIV,69264.0,Diesel,Manual,1st Owner,2014,1390.0,7,49.330037838724444,198.0,5510.0
1587,Maruti S-Presso VXI Plus 2019-2022,29782.0,Petrol,Manual,1st Owner,2021,1248.0,5,23.683673028045842,249.0,6070.0
1588,Ford Figo Petrol Titanium,30000.0,Petrol,Manual,2nd Owner,2010,1497.0,5,20.141866860879414,299.0,3440.0
1589,Maruti Swift VXI,78318.0,Petrol,Manual,1st Owner,2013,1248.0,5,62.63471949751543,249.0,6020.0
1590,Volkswagen Polo 1.2 MPI Trendline,26850.0,Petrol,Manual,2nd Owner,2017,814.0,5,32.577443473214494,162.0,6010.0
1591,MG Hector Sharp DCT,17000.0,Petrol,Automatic,1st Owner,2021,2143.0,4,7.661706077032618,535.0,33360.0
1592,Audi A4 2.0 TDI Multitronic,110000.0,Diesel,Automatic,1st Owner,2012,1598.0,5,68.9271571819461,319.0,19160.0
1593,Mercedes-Benz GLA Class 200 Sport,15000.0,Petrol,Automatic,1st Owner,2020,796.0,5,18.514870052456395,159.0,39500.0
1594,Audi Q5 3.0 TDI Quattro Technology,35000.0,Diesel,Automatic,1st Owner,2015,1598.0,5,22.303518698155276,319.0,34750.0
1595,Mahindra XUV500 W10 1.99 mHawk,44081.0,Diesel,Manual,1st Owner,2017,1248.0,5,35.28774669135391,249.0,21570.0
1596,Audi A6 35 TDI,15000.0,Diesel,Automatic,1st Owner,2016,2987.0,5,4.974041202814259,597.0,39530.0
1597,Volkswagen Polo GT TSI,49000.0,Petrol,Automatic,1st Owner,2015,1197.0,5,41.335290563955105,239.0,8960.0
1598,Maruti Alto LX,95046.0,Petrol,Manual,2nd Owner,2011,2179.0,8,43.752185463302666,272.0,3170.0
1599,Hyundai EON D Lite Plus,43421.0,Petrol,Manual,2nd Owner,2013,1248.0,5,34.62224914736027,249.0,3700.0
1600,Hyundai i20 1.4 Asta Option,68000.0,Diesel,Manual,1st Owner,2017,1172.0,5,57.82104657240786,234.0,9630.0
1601,Maruti Wagon R LXI CNG,72000.0,Cng,Manual,1st Owner,2017,1582.0,5,45.095091829847945,316.0,6360.0
1602,Audi Q3 35 TDI Quattro Premium,38000.0,Diesel,Automatic,1st Owner,2016,1968.0,5,19.762480341910486,393.0,36100.0
1603,Hyundai Verna CRDi 1.6 SX,90000.0,Diesel,Manual,2nd Owner,2018,1197.0,5,74.86618740056512,239.0,12500.0
1604,Maruti Baleno 1.3 Zeta,73994.0,Diesel,Manual,2nd Owner,2017,1497.0,5,49.55281934695488,299.0,7370.0
1605,Toyota Land Cruiser VX,27000.0,Diesel,Automatic,1st Owner,2019,796.0,5,33.80359168669112,159.0,60760.0
1606,Maruti Alto LX,73411.0,Petrol,Manual,3rd Owner,2011,1199.0,5,61.71511130372778,239.0,3140.0
1607,Jaguar F-Pace 2.0 R-Dynamic S Diesel,9900.0,Diesel,Automatic,1st Owner,2021,998.0,5,10.080560312862827,199.0,52770.0
1608,Honda Amaze VX CVT i-VTEC,98328.0,Petrol,Automatic,1st Owner,2019,1197.0,5,82.24500511204239,239.0,10050.0
1609,Honda Civic 1.8 (E) MT,90000.0,Petrol,Manual,2nd Owner,2006,1799.0,5,50.06383133053455,359.0,4440.0
1610,Honda City i VTEC CVT VX,64000.0,Petrol,Automatic,1st Owner,2016,1997.0,7,32.353306948380826,285.0,10590.0
1611,Hyundai i20 1.2 Spotz,48000.0,Petrol,Manual,1st Owner,2018,1199.0,5,39.938948464232155,239.0,8330.0
1612,Mahindra Verito 1.5 D4 BSIII,117132.0,Diesel,Manual,1st Owner,2012,1248.0,5,93.68823577795739,249.0,4130.0
1613,Maruti Alto LX,15000.0,Petrol,Manual,1st Owner,2005,1461.0,5,9.962410764764037,292.0,2980.0
1614,Maruti Wagon R VXI BS IV,66290.0,Petrol,Manual,2nd Owner,2017,1197.0,5,55.62570123578237,239.0,5200.0
1615,BMW X1 sDrive20d,83354.0,Diesel,Automatic,2nd Owner,2013,1798.0,5,46.284297480394905,359.0,25920.0
1616,Maruti Ignis Sigma,13945.0,Petrol,Manual,1st Owner,2021,1086.0,5,12.60214756087205,217.0,6510.0
1617,Mercedes-Benz GLE 250d,64000.0,Diesel,Automatic,1st Owner,2016,2967.0,4,21.486600983081914,741.0,40500.0
1618,Mahindra Marazzo M2 BSIV,110000.0,Diesel,Manual,1st Owner,2019,2179.0,5,50.24397881714504,435.0,10040.0
1619,Maruti Baleno Sigma,8110.0,Petrol,Manual,1st Owner,2020,1086.0,5,7.518973647685358,217.0,7730.0
1620,Toyota Etios GD,120000.0,Diesel,Manual,4th Owner,2013,2143.0,5,55.83696571963788,428.0,4950.0
1621,Hyundai i10 Sportz,81000.0,Petrol,Manual,1st Owner,2010,1197.0,5,67.8429683163946,239.0,4250.0
1622,Renault KWID 1.0 RXT,35000.0,Petrol,Manual,1st Owner,2017,1956.0,5,17.43133153905526,391.0,4510.0
1623,Mahindra Scorpio S5 BSIV,68307.0,Diesel,Manual,1st Owner,2018,1197.0,5,57.20454625232359,239.0,17170.0
1624,Tata Tiago XTA AMT,2640.0,Petrol,Automatic,1st Owner,2002,1298.0,5,1.7974891449568096,259.0,8080.0
1625,Toyota Innova 2.5 V Diesel 7-seater,120000.0,Diesel,Manual,4th Owner,2005,1197.0,5,100.63663859449255,239.0,5280.0
1626,Maruti Baleno 1.3 Delta,57304.0,Diesel,Manual,2nd Owner,2018,1197.0,5,48.3499931757792,239.0,8870.0
1627,Honda City ZX MT,38733.0,Petrol,Manual,1st Owner,2019,1798.0,5,21.556678235788358,359.0,5610.0
1628,Hyundai Creta 1.6 SX Automatic,44000.0,Petrol,Automatic,1st Owner,2018,1198.0,5,36.67745669632009,239.0,24670.0
1629,Hyundai Accent VIVA CRDi,83000.0,Diesel,Manual,2nd Owner,2005,1461.0,5,56.89653747449902,292.0,2960.0
1630,Kia Seltos HTX G,19000.0,Petrol,Manual,1st Owner,2020,1497.0,5,12.498339451994982,299.0,27150.0
1631,Hyundai Grand i10 Magna,60000.0,Petrol,Manual,1st Owner,2016,1197.0,5,50.15974697960146,239.0,6290.0
1632,Honda City i VTEC VX,82500.0,Petrol,Manual,1st Owner,2017,1497.0,5,54.98690692113582,299.0,13970.0
1633,Hyundai Creta SX Executive,12662.0,Petrol,Manual,1st Owner,2021,1591.0,5,8.40537678249114,318.0,30090.0
1634,Maruti Wagon R LXI CNG,25000.0,Cng,Manual,2nd Owner,2018,995.0,5,24.708176773811232,199.0,5720.0
1635,Mahindra TUV 300 T8,110000.0,Diesel,Manual,1st Owner,2018,1968.0,5,55.67390599020397,393.0,7290.0
1636,Hyundai Grand i10 Nios AMT Sportz,20688.0,Petrol,Automatic,1st Owner,2019,1497.0,5,14.31885884626186,299.0,8190.0
1637,BMW X1 sDrive 20d xLine,25000.0,Diesel,Automatic,1st Owner,2019,796.0,5,31.70992199592845,159.0,38620.0
1638,Volkswagen Polo 1.5 TDI Trendline,115000.0,Diesel,Manual,1st Owner,2016,1582.0,5,72.88507058634633,316.0,5790.0
1639,Hyundai EON Sportz,31000.0,Petrol,Manual,1st Owner,2015,1197.0,5,26.212658104018136,239.0,4390.0
1640,Hyundai Grand i10 CRDi Magna,64669.0,Diesel,Manual,1st Owner,2013,814.0,5,79.90661040388738,162.0,4400.0
1641,Tata Manza Aqua Quadrajet BS IV,120000.0,Diesel,Manual,3rd Owner,2012,1998.0,5,59.69589165250362,399.0,3730.0
1642,Tata Indigo CR4,20000.0,Diesel,Manual,2nd Owner,2011,998.0,5,19.574088434981675,199.0,3600.0
1643,MG Hector Sharp DCT,50000.0,Petrol,Automatic,1st Owner,2019,1248.0,5,40.35110326991695,249.0,30170.0
1644,Maruti Ignis Sigma,6944.0,Petrol,Manual,1st Owner,2021,799.0,5,8.982790272176045,159.0,6890.0
1645,Volkswagen Polo 1.2 MPI Comfortline,175705.0,Petrol,Manual,1st Owner,2017,799.0,5,220.10023746295374,159.0,5400.0
1646,Honda Jazz 1.2 SV i VTEC,40000.0,Petrol,Manual,1st Owner,2016,1591.0,5,24.784106581192773,318.0,8140.0
1647,BMW 2 Series 220i M Sport,18000.0,Petrol,Automatic,1st Owner,2021,1998.0,5,8.60557448387126,399.0,41870.0
1648,Mahindra Bolero SLX,120000.0,Diesel,Manual,1st Owner,2014,2354.0,5,51.14377808066027,470.0,5950.0
1649,Maruti Baleno 1.3 Alpha,57256.0,Diesel,Manual,1st Owner,2017,2179.0,5,26.0976138349038,435.0,7380.0
1650,Honda City i VTEC CVT VX,57445.0,Petrol,Automatic,1st Owner,2015,1197.0,7,48.17411986494301,171.0,9380.0
1651,Honda Jazz 1.2 V i VTEC,23947.0,Petrol,Manual,1st Owner,2018,1248.0,5,19.06202094562722,249.0,7130.0
1652,Volkswagen Polo Petrol Highline 1.2L,32000.0,Petrol,Manual,2nd Owner,2013,1995.0,5,15.61286439400107,399.0,5190.0
1653,Hyundai i20 Asta 1.4 CRDi,97000.0,Diesel,Manual,2nd Owner,2015,1248.0,5,77.3452557917047,249.0,7140.0
1654,Maruti Vitara Brezza ZDi Plus Dual Tone,92485.0,Diesel,Manual,1st Owner,2018,1086.0,5,85.10967153710307,217.0,11540.0
1655,Maruti Swift ZXI ABS,61560.0,Petrol,Manual,3rd Owner,2007,1086.0,7,56.819799695139494,155.0,3580.0
1656,Volkswagen Polo 1.5 TDI Trendline,80000.0,Diesel,Manual,3rd Owner,2014,1199.0,5,66.48690990594514,239.0,4340.0
1657,Maruti Celerio VXI AT,6860.0,Petrol,Automatic,1st Owner,2017,1086.0,5,5.95800679423365,217.0,5650.0
1658,Hyundai Santa Fe 2WD AT,83000.0,Diesel,Automatic,1st Owner,2014,1353.0,5,61.505530900940606,270.0,20500.0
1659,Renault KWID RXT,43259.0,Petrol,Manual,1st Owner,2015,1968.0,5,21.616292617827934,393.0,4280.0
1660,Mercedes-Benz C-Class C 220 CDI Avantgarde,90004.0,Diesel,Automatic,3rd Owner,2014,1968.0,5,45.28204007490086,393.0,22890.0
1661,Mercedes-Benz E-Class Exclusive E 220 d BSIV,39000.0,Diesel,Automatic,1st Owner,2017,2143.0,5,18.529320098170682,428.0,42870.0
1662,Nissan Micra XV CVT,56409.0,Petrol,Automatic,1st Owner,2014,1199.0,5,47.194981197582415,239.0,5130.0
1663,Mercedes-Benz V-Class Exclusive,27000.0,Diesel,Automatic,1st Owner,2021,5461.0,5,4.791684010233127,1092.0,51300.0
1664,Maserati Ghibli Diesel BSIV,12000.0,Diesel,Automatic,1st Owner,2016,796.0,5,14.893493809274693,159.0,50460.0
1665,Maruti Wagon R VXI BS IV,6830.0,Petrol,Manual,1st Owner,2014,814.0,5,8.455508174336158,162.0,5310.0
1666,Hyundai Santa Fe 4WD AT,133491.0,Diesel,Automatic,3rd Owner,2015,1197.0,5,111.58021311832056,239.0,14330.0
1667,Ford Ikon 1.3 Flair,50000.0,Petrol,Manual,1st Owner,2007,1493.0,5,33.1135027518209,298.0,3030.0
1668,Hyundai Grand i10 Sportz Celebration Edition,46407.0,Petrol,Manual,1st Owner,2016,1248.0,5,37.086259643013705,249.0,5900.0
1669,Ford Aspire 1.5 TDCi Trend,127000.0,Diesel,Manual,1st Owner,2015,796.0,5,159.52646953433754,159.0,5260.0
1670,Honda City 1.5 S MT,161875.0,Petrol,Manual,1st Owner,2011,1498.0,5,108.44606223504472,299.0,5050.0
1671,Honda BR-V i-DTEC V MT,77000.0,Diesel,Manual,2nd Owner,2017,1086.0,5,71.29057759043594,217.0,10060.0
1672,Audi A6 35 TFSI Matrix,12000.0,Petrol,Automatic,1st Owner,2016,2498.0,5,4.918075774722708,499.0,39660.0
1673,Tata Zest Revotron 1.2T XMS,112991.0,Petrol,Manual,3rd Owner,2015,1368.0,5,83.02517613021796,273.0,4230.0
1674,Maruti Super Carry STD CNG,10000.0,Cng,Manual,1st Owner,2021,1198.0,7,7.927692575297048,171.0,7680.0
1675,Maruti Ciaz ZDi SHVS,92530.0,Diesel,Manual,1st Owner,2016,1368.0,5,67.95843156553279,273.0,7170.0
1676,Tata Indica Aqua 1.4 TDI,110000.0,Diesel,Manual,2nd Owner,2010,2489.0,5,44.25636675551635,497.0,3010.0
1677,Renault Duster 110PS Diesel RxZ AWD,120000.0,Diesel,Manual,1st Owner,2017,1197.0,5,99.94064236546501,239.0,8480.0
1678,Hyundai i10 Era,93000.0,Petrol,Manual,2nd Owner,2011,1199.0,5,77.40417938848486,239.0,3820.0
1679,Maruti Wagon R VXI BS IV,98466.0,Petrol,Manual,1st Owner,2014,2494.0,5,39.9219207453089,498.0,4520.0
1680,Jeep Compass 2.0 Limited Plus,42446.0,Diesel,Manual,1st Owner,2020,1995.0,5,21.050082402321806,399.0,31550.0
1681,Maruti Ertiga VXI Limited Edition,20000.0,Petrol,Manual,1st Owner,2020,1499.0,5,13.432073463529935,299.0,13180.0
1682,Maruti Alto LXi BSII,80000.0,Petrol,Manual,3rd Owner,2004,796.0,5,100.01854799319378,159.0,3360.0
1683,Maruti Celerio LXI Optional,40479.0,Petrol,Manual,1st Owner,2017,1497.0,7,26.768802993679635,213.0,4690.0
1684,Hyundai Santro Xing XP,102825.0,Petrol,Manual,1st Owner,2003,1997.0,5,51.25837364344667,399.0,2750.0
1685,Maruti Alto 800 LXI CNG,46001.0,Cng,Manual,1st Owner,2020,999.0,5,46.13429149255277,199.0,4390.0
1686,Maruti Zen VXI BSII,90000.0,Petrol,Manual,3rd Owner,2004,1199.0,5,75.34719042520139,239.0,2960.0
1687,Maruti Zen LX,100000.0,Petrol,Manual,2nd Owner,1998,1591.0,5,62.5737543475109,318.0,2670.0
1688,Hyundai i10 Magna 1.1L,38000.0,Petrol,Manual,1st Owner,2011,1197.0,5,31.757598763489206,239.0,4120.0
1689,Renault Kiger RXT,14000.0,Petrol,Manual,1st Owner,2022,1396.0,5,10.276230987423643,279.0,9700.0
1690,Volkswagen Vento 1.0 TSI Highline AT,23500.0,Petrol,Automatic,1st Owner,2020,999.0,5,23.820337493166367,199.0,19310.0
1691,Audi Q5 3.0 TDI Quattro,68000.0,Diesel,Automatic,3rd Owner,2011,1950.0,5,35.258715787294776,390.0,17040.0
1692,Mercedes-Benz E-Class Expression E 220 d BSIV,17000.0,Diesel,Automatic,1st Owner,2020,1995.0,7,8.416015668565898,285.0,47920.0
1693,Nissan Micra XL Optional,35894.0,Petrol,Manual,2nd Owner,2015,1198.0,5,29.592347777358267,239.0,4980.0
1694,Volkswagen Polo 1.2 MPI Highline,21300.0,Petrol,Manual,1st Owner,2016,1462.0,5,14.403793446579174,292.0,7680.0
1695,Skoda Octavia Elegance 2.0 TDI AT,181000.0,Diesel,Automatic,1st Owner,2014,1196.0,5,151.32579406817308,239.0,9050.0
1696,Maruti Wagon R VXI BS IV,64671.0,Petrol,Manual,1st Owner,2012,1248.0,5,51.35747270611343,249.0,4790.0
1697,Hyundai Grand i10 1.2 Kappa Sportz Option AT,32000.0,Petrol,Automatic,1st Owner,2017,1197.0,5,27.110712807014735,239.0,7810.0
1698,Volkswagen Jetta 1.4 TSI Comfortline,32291.0,Petrol,Manual,1st Owner,2014,1197.0,5,27.050569285365558,239.0,7070.0
